,prop_id,address,comuna,loc_address,loc_latitude,loc_longitude,state,closest_metro,dist_closest_metro
1675,1684,"Puente Alto, Bahia smug",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1676,1685,"Buin, Los Ciruelos, Buin",Buin,"Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7319741,-70.7419619,False,PLAZA DE PUENTE ALTO,20.475225518936274
1677,1686,"La Cisterna, Santa Ines/Trinidad Ramirez",La Cisterna,"La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.529504200000005,-70.66424867440273,False,EL PARRON,0.4229712777521749
1678,1687,"La Reina, Reina Victoria",La Reina,"Reina Victoria, La Reina, Provincia de Santiago, Región Metropolitana de Santiago, 7850000, Chile",-33.4401149,-70.5637568,True,PRINCIPE DE GALES,0.9614258069946113
1679,1688,"La Reina, Ppe Gales/Ossandon",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1680,1689,"Cerrillos, Caletera costanera Sur/Villa Ilusion",Cerrillos,"Cerrillos, Curacaví, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.4544314,-71.0283709,False,SANTIAGO BUERAS,25.61050223862771
1681,1690,"Til til, Las Bateas, Tiltil",Til til,"Tiltil, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.0852808,-70.9293877,False,LOS LIBERTADORES,38.54110146819065
1682,1691,"Lo Barnechea, Avenida Jose Alcalde Delano",Lo Barnechea,"Avenida José Alcalde Délano, Manquehue Oriente, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 1, Chile",-33.3583934,-70.5428111,True,LOS DOMINICOS,5.49449948783237
1683,1692,"La Reina, Reina Victoria/Ramón Laval",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1684,1693,"Independencia, Independencia, Región Metropolitana",Independencia,"Independencia, Provincia de Santiago, Región Metropolitana de Santiago, 8320012, Chile",-33.422295,-70.6554648,True,HOSPITALES,0.503853372523028
1685,1694,"La Reina, Monseñor Edwards con Echeñique",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1686,1695,"Las Condes, padre hurtado con general blanche",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
1687,1696,"Providencia, Providencia/Diego de Almagro",Providencia,"Avenida Diego de Almagro, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile",-33.4398548,-70.5937925,True,FRANCISCO BILBAO,1.2239970877027915
1688,1697,"Conchalí, Catorce de la Fama",Conchalí,"Conchalí, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3843238,-70.67473455935627,False,VIVACETA,0.4533231667971888
1689,1698,"Las Condes, Quinchamalí",Las Condes,"Quinchamalí, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7710053, Chile",-33.371843,-70.4971902,True,LOS DOMINICOS,5.9868970834237105
1690,1699,"Lo Barnechea, El Golf de Manquehue",Lo Barnechea,"El Golf de Manquehue, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 1, Chile",-33.3384779,-70.5556243,True,HERNANDO DE MAGALLANES,7.711506152566616
1691,1700,"La Reina, Pasaje cordillera con pasaje dos",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1692,1701,"Puente Alto, Hacienda los conquistadores",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1693,1702,"La Reina, Se vende casa la reina 178m2 3d2b 2esto, patio/ antejardin",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1694,1703,"El Bosque, Gran Avenida/America",El Bosque,"El Bosque, Chiapas, México",17.0247264,-92.74723009318356,False,LOS LIBERTADORES,6049.388115283039
1695,1704,"Lo Barnechea, Colegio Newland / Condominio Parque Los Castaños",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
1696,1705,"Puente Alto, Domingo Tocornal, Puente Alto",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1697,1706,"Colina, jose rabat 10600",Colina,"Avenida José Rabat, Algarrobos IV, Chicureo, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2734726,-70.6566362,True,LOS LIBERTADORES,10.779544913107252
1698,1707,"Peñalolén, Las Perdices",Peñalolén,"Parque Ciclovia Las Perdices, Las Pircas, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.494830300000004,-70.54235242220369,True,QUILIN,3.606516517002702
1699,1708,"Puente Alto, Cardenal Fresno, Puente Alto",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1700,1709,"Puente Alto, Ángel Pimentel",Puente Alto,"Ángel Pimentel, Condominio Tempus, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5870721,-70.5559718,True,PROTECTORA DE LA INFANCIA,2.231234966150809
1701,1710,"Cerro Navia, Av. Costanera sur (ag)/la estrella",Cerro Navia,"Cerro Navia, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4253465,-70.74605615789243,False,PUDAHUEL,2.23535472958769
1702,1711,"Maipú, Rentistas Propiedad Multifamily alto valor comercial",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
1703,1712,"Buin, Sector Linderos",Buin,"Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7319741,-70.7419619,False,PLAZA DE PUENTE ALTO,20.475225518936274
1704,1713,"La Reina, Julia Berstein , La Reina",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1705,1714,"Huechuraba, Inmejorable ubicación, visítala ahora!!!",Huechuraba,"Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.365721449999995,-70.6429271186091,False,VESPUCIO NORTE,1.7357140243445708
1706,1715,"Providencia, Los Misioneros",Providencia,"Los Misioneros, Pedro de Valdivia Norte, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7530116, Chile",-33.4178542,-70.6182997,True,REPUBLICA,0.9557170448144778
1707,1716,"San Miguel, Casa de 1 Piso en Villa Los Olivos",San Miguel,"San Miguel County, Colorado, United States",38.0292476,-108.4712533,False,LOS LIBERTADORES,8818.91589876273
1708,1717,"Las Condes, Exclusiva y moderna Casa en condominio.",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
1709,1718,"Pedro Aguirre Cerda, Pedro Aguirre Cerda, Región Metropolitana",Pedro Aguirre Cerda,"Pedro Aguirre Cerda, Provincia de Santiago, Región Metropolitana de Santiago, 8460519, Chile",-33.49383,-70.6760755,True,LO VALLEDOR,1.7323060034494564
1710,1719,"La Florida, La Florida, Región Metropolitana",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240000, Chile",-33.5204181,-70.6006178,True,BELLAVISTA DE LA FLORIDA,0.11797211585281395
1711,1720,"Peñalolén, Antupiren/ Las Perdices",Peñalolén,"Antupiren / Las Perdices, Ciclovía Las Perdices (Avenida José Arrieta - Avenida Departamental), Antupirén Alto, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, M, Chile",-33.4827677,-70.5360239,True,FERNANDO CASTILLO VELASCO,3.9606450762513776
1712,1721,"La Reina, Casa para remodelar 120m2/1000m2 totales la reina sur 3d/1b/4est",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1713,1722,"Lo Barnechea, Gino Giradi/Colegio Mayflower",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
1714,1723,"La Reina, Vicente Pérez Rosales",La Reina,"Vicente Pérez Rosales, La Reina, Provincia de Santiago, Región Metropolitana de Santiago, 7850633, Chile",-33.4377249,-70.5513361,True,FERNANDO CASTILLO VELASCO,1.7412751588395396
1715,1724,"Lo Barnechea, Pastor Fernández/El Remanso",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
1716,1725,"La Florida, Walker Martinez",La Florida,"Avenida Walker Martínez, Condominio Parque la Portada, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 022, Chile",-33.5222924,-70.5591877,True,MACUL,3.2081425709824334
1717,1726,"Peñaflor, (YC 56990) Alcalde Luis Araya Cereceda/(YC 56990) 21 de Mayo",Peñaflor,"Peñaflor, Sevilla, Andalucía, España",37.7084447,-5.3457347,False,LOS DOMINICOS,10368.640618653786
1718,1727,"Peñalolén, Peñalolén, Región Metropolitana",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, 7940068, Chile",-33.4765918,-70.5418308,True,FERNANDO CASTILLO VELASCO,3.0963470616269064
1719,1728,"Ñuñoa, Casa 2 Pisos cercana a Est. Metro Ñuble",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
1720,1729,"Ñuñoa, Matta Oriente",Ñuñoa,"Matta Oriente, Barrio Italia, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7770386, Chile",-33.454481,-70.6248388,True,IRARRAZAVAL L3,0.2905558549763811
1721,1730,"Conchalí, Av. Cardenal (am)/av. Independencia (am)",Conchalí,"Conchalí, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3843238,-70.67473455935627,False,VIVACETA,0.4533231667971888
1722,1731,"La Reina, Julia Bernstein",La Reina,"Julia Bernstein, La Reina, Provincia de Santiago, Región Metropolitana de Santiago, 7860379, Chile",-33.4483371,-70.5233718,True,FERNANDO CASTILLO VELASCO,3.2740962040762778
1723,1732,"Santiago, Club hipico / blanco encalada/republica  / barrio universitario",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,PLAZA DE ARMAS,0.05779574455615426
1724,1733,"Maipú, Primo de Rivera",Maipú,"Primo de Rivera, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.4932,-70.7449328,True,DEL SOL,0.815350120771068
1725,1734,"Ñuñoa, Metro Estadio Nacional/Av. Grecia",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
1726,1735,"Renca, Avenida Presidente Salvador Allende Gossens, Renca",Renca,"Renca, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4035274,-70.73093305460753,False,LO PRADO,4.626683170629926
1727,1736,"Ñuñoa, Parque juan xxiii / ñuñoa",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
1728,1737,"La Reina, Santa Rita con Echeñique",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1729,1738,"Maipú, Mall Arauco Maipú",Maipú,"Mall Arauco Maipú, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48244175,-70.7512115639849,True,MONTE TABOR,0.5438637107473419
1730,1739,"Maipú, Quo vadis",Maipú,"Quo Vadis, LA RINCONADA ORIENTE, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9250678, Chile",-33.5021377,-70.777918,True,SANTIAGO BUERAS,2.0068244106094006
1731,1740,"Peñalolén, Las Perdices con Quilin",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48622465,-70.50929029561439,False,FERNANDO CASTILLO VELASCO,5.9055194766508015
1732,1741,"Las Condes, San José de la Sierra/Limavida",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
1733,1742,"Puente Alto, Notato coo, el peral",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1734,1743,"Santiago, Santiago, Región Metropolitana",Santiago,"San Pablo 2966 5to Piso, Santiago, Región Metropolitana, Chile, 2966, Avenida San Pablo, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8350485, Chile",-33.4354421,-70.6766162,True,QUINTA NORMAL,0.6433057056402597
1735,1744,"San Bernardo, Av. Portales con Jorge Valdivieso",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,LOS LIBERTADORES,3919.78952123141
1736,1745,"Providencia, República de Cuba",Providencia,"Providencia, Bartolomé Masó, Granma, Cuba",20.0812451,-76.9039133,True,LOS LIBERTADORES,5951.602712961906
1737,1746,"Renca, El Montijo, Renca",Renca,"Renca, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4035274,-70.73093305460753,False,LO PRADO,4.626683170629926
1738,1747,"El Bosque, Riquelme-baquedano-arturo prat-gran avenida",El Bosque,"El Bosque, Chiapas, México",17.0247264,-92.74723009318356,False,LOS LIBERTADORES,6049.388115283039
1739,1748,"La Cisterna, Fuenzalida urrejola",La Cisterna,"Fuenzalida Urrejola, La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, 7980008, Chile",-33.5180051,-70.6518384,True,LO OVALLE,0.6530749792939209
1740,1749,"Peñalolén, Próximo a Los Orientales",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48622465,-70.50929029561439,False,FERNANDO CASTILLO VELASCO,5.9055194766508015
1741,1750,"Renca, Avenida Parque Sur",Renca,"Renca, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4035274,-70.73093305460753,False,LO PRADO,4.626683170629926
1742,1751,"Santiago, Santiago, Región Metropolitana",Santiago,"San Pablo 2966 5to Piso, Santiago, Región Metropolitana, Chile, 2966, Avenida San Pablo, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8350485, Chile",-33.4354421,-70.6766162,True,QUINTA NORMAL,0.6433057056402597
1743,1752,"La Granja, Calle Vicuña Mackenna/Calle Colon",La Granja,"La Granja, Trasierra-Tierras de Granadilla, Cáceres, Extremadura, 10748, España",40.2393229,-5.9946107,False,LOS DOMINICOS,10508.664504717031
1744,1753,"Padre Hurtado, Camino Melipilla/San Ignacio",Padre Hurtado,"Padre Hurtado, Provincia de Talagante, Región Metropolitana de Santiago, Chile",-33.5673051,-70.8020467,False,PLAZA DE MAIPU,7.5366122011540195
1745,1754,"Calera de Tango, Camino lonquén",Calera de Tango,"Camino a Lonquén, Lo Ermita Norte, Calera de Tango, Provincia de Maipo, Región Metropolitana de Santiago, 9710000, Chile",-33.5747826,-70.7699424,True,PLAZA DE MAIPU,7.2112801982676435
1746,1755,"Colina, Cercano a Municipalidad de Colina",Colina,"Colina, Região Imediata de Barretos, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14770-000, Brasil",-20.711443,-48.53867,False,LOS DOMINICOS,2588.039545902446
1747,1756,"Colina, Santa ester",Colina,"Santa Ester, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2278176,-70.7105076,True,LOS LIBERTADORES,15.599286197308121
1748,1757,"Maipú, El arroyo",Maipú,"Arroyo El Sauce, Distrito Rodeo del Medio, Departamento Maipú, Mendoza, 5529, Argentina",-32.9387646,-68.6789172,True,LOS DOMINICOS,181.66408608694667
1749,1758,"La Florida, Casa 2 Pisos en Condominio Neo Paicaví",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,TRINIDAD,4.428975022875378
1750,1759,"Lo Barnechea, Golf de manquehue",Lo Barnechea,"El Golf de Manquehue, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 1, Chile",-33.3384779,-70.5556243,True,HERNANDO DE MAGALLANES,7.711506152566616
1751,1760,"Lo Barnechea, Avenida La Dehesa",Lo Barnechea,"Avenida La Dehesa, La Dehesa, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7690286, Chile",-33.358646,-70.5171224,True,LOS DOMINICOS,6.05022993365071
1752,1761,"Maipú, Cercano a Mall Arauco Maipú",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
1753,1762,"Peñalolén, Propiedad Amoblada a pasos de Club de Campo",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48622465,-70.50929029561439,False,FERNANDO CASTILLO VELASCO,5.9055194766508015
1754,1763,"La Florida, La Florida, Región Metropolitana",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240000, Chile",-33.5204181,-70.6006178,True,BELLAVISTA DE LA FLORIDA,0.11797211585281395
1755,1764,"Cerrillos, Pedro Aguirre Cerda/ El Mirador",Cerrillos,"Parada 1 / El Mirador, Corredor Transantiago Pedro Aguirre Cerda, Villa Santa Adela, Cerrillos, Provincia de Santiago, Región Metropolitana de Santiago, 9222145, Chile",-33.5053817,-70.7133971,True,CERRILLOS,3.0302195402909913
1756,1765,"Las Condes, Hernando de Magallanes/Piacenza",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
1757,1766,"Peñalolén, Peñalolén, Región Metropolitana",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, 7940068, Chile",-33.4765918,-70.5418308,True,FERNANDO CASTILLO VELASCO,3.0963470616269064
1758,1767,"Pudahuel, La Travesía/Oceania",Pudahuel,"La Travesía / Oceanía, Avenida Travesía, Condiminio Los Viñedos de Santa Beatriz, Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, 9020078, Chile",-33.4551739,-70.7551573,True,BARRANCAS,1.5212129588248806
1759,1768,"San Bernardo, Si",San Bernardo,"San Bernardo, Salamanca, Castilla y León, 37007, España",40.9670387,-5.675414765805812,True,LOS DOMINICOS,10581.745492375532
1760,1769,"Maipú, (yc 55099) san josé/(yc 55099) pangal",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
1761,1770,"Alhué, Alhué, Región Metropolitana",Alhué,"Hacienda Alhué, Alhué, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-34.0374889,-71.2244726,True,PLAZA DE MAIPU,72.71688567122612
1762,1771,"Pudahuel, Isla nueva pudahuel",Pudahuel,"Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4193729,-70.86335607718577,False,PUDAHUEL,11.763654364003278
1763,1772,"Puente Alto, Av. El Avellano/Salitrera Primitiva",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1764,1773,"Maipú, Calle o´higgins (am-56978)/cam. A rinconada (am)",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
1765,1774,"Recoleta, Av purisima (am)/av dominica (am)",Recoleta,"Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.405882899999995,-70.63270330089452,False,EINSTEIN,0.9766396574873637
1766,1775,"Lo Barnechea, Lo Barnechea, Región Metropolitana",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7690286, Chile",-33.3616012,-70.5051957,True,LOS DOMINICOS,6.335356718361208
1767,1776,"Ñuñoa, Holanda/Chile España",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
1768,1777,"San Bernardo, Yelcho con Barros Arana San bernardo",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,LOS LIBERTADORES,3919.78952123141
1769,1778,"La Florida, La Florida, Región Metropolitana",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240000, Chile",-33.5204181,-70.6006178,True,BELLAVISTA DE LA FLORIDA,0.11797211585281395
1770,1779,"Buin, Villaseca / Kennedy",Buin,"Kennedy, Villa Virginia, Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7385467,-70.7442116,True,PLAZA DE PUENTE ALTO,21.115725306521686
1771,1780,"La Reina, Se vende casa la reina 178m2 3d2b 2esto, patio/ antejardin",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1772,1781,"Lo Barnechea, Los Refugios/Pastor Fernandez",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
1773,1782,"Puente Alto, avenida las nieves",Puente Alto,"Avenida Las Nieves Oriente, Condominio Tempus, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5921633,-70.556927,True,PROTECTORA DE LA INFANCIA,2.139349710003623
1774,1783,"Cerro Navia, Rio de Janeiro",Cerro Navia,"Río de Janeiro, Cerro Navia, Provincia de Santiago, Región Metropolitana de Santiago, 9010290, Chile",-33.4274574,-70.7441057,True,PUDAHUEL,1.9700395921498117
1775,1784,"Puente Alto, Puente Alto, Región Metropolitana",Puente Alto,"Puente Alto, Avenida Ejército Libertador, Barrio Suiza, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8153644, Chile",-33.5913562,-70.5944307,True,PROTECTORA DE LA INFANCIA,1.3702824057646845
1776,1785,"Puente Alto, Av la florida/bahia inglesa",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1777,1786,"Huechuraba, Villa libertadores, Huechuraba",Huechuraba,"Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.365721449999995,-70.6429271186091,False,VESPUCIO NORTE,1.7357140243445708
1778,1787,"Puente Alto, Pasaje Las Amapolas 3655",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1779,1788,"Puente Alto, Lomas de Eyzaguirre 52",Puente Alto,"Lomas de Eyzaguirre, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 9480018, Chile",-33.6135471,-70.5394149,True,PLAZA DE PUENTE ALTO,3.389734098801426
1780,1789,"La Reina, Se vende casa la reina 178m2 3d2b 2esto, patio/ antejardin",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
1781,1790,"Ñuñoa, Pdte. Batlle Ordoñez/Pedro Torres",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
1782,1791,"Puente Alto, Isla Canaria(ag)/El Panel",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
1783,1792,"Santiago, Santiago, Región Metropolitana",Santiago,"San Pablo 2966 5to Piso, Santiago, Región Metropolitana, Chile, 2966, Avenida San Pablo, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8350485, Chile",-33.4354421,-70.6766162,True,QUINTA NORMAL,0.6433057056402597
1784,1793,"Recoleta, Av la paz",Recoleta,"Avenida La Paz, Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, 8320012, Chile",-33.4183352,-70.6498026,True,HOSPITALES,0.5510653077256075
1785,1794,"Las Condes, Colon / Hernando de Magallanes",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
1786,1795,"Renca, Los Copihues 1815",Renca,"Los Copihues, Renca, Provincia de Santiago, Región Metropolitana de Santiago, 8390450, Chile",-33.4010476,-70.699777,True,VIVACETA,2.58228254418843
1787,1796,"Lo Barnechea, camino las bandurrias, santuario del valle",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
1788,1797,"Lo Barnechea, Camino El Yunque",Lo Barnechea,"C. Del Yunque / Camino El Huinganal, Camino del Yunque, Parque del Sol, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7690286, Chile",-33.3377822,-70.5103329,True,LOS DOMINICOS,8.421915964643768
1789,1798,"Recoleta, (mr)av. Dorsal/av. El salto",Recoleta,"Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.405882899999995,-70.63270330089452,False,EINSTEIN,0.9766396574873637
1790,1799,"Lo Barnechea, Colegio everest-santiago college",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
1791,1800,"Las Condes, Dominicos Antiguo / Quebrada Honda",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
1792,1802,"Lo Barnechea, Condominio los bravos",Lo Barnechea,"Condominio Los Bravos, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7700651, Chile",-33.3195286,-70.5668056,True,HERNANDO DE MAGALLANES,9.86844747774454
1793,1803,"Ñuñoa, Av. Gracia/Suarez Mujica",Ñuñoa,"Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4543304,-70.60058198319726,False,CHILE-ESPAÑA,0.31766932569947864
